FeatureCode,DateCode,Measurement,Units,Value,Rent and charges
E07000072,2015-2016,PRP rents and charges,,124.8,a. Weekly rent mean
E07000072,2013-2014,PRP rents and charges,,105.6,a. Weekly rent mean
E07000072,2016-2017,PRP rents and charges,,110.2,b. Weekly total charges mean
E07000072,2013-2014,PRP rents and charges,,109.8,b. Weekly total charges mean
E07000072,2015-2016,PRP rents and charges,,129.8,b. Weekly total charges mean
E07000072,2016-2017,PRP rents and charges,,102.6,a. Weekly rent mean
E07000073,2015-2016,PRP rents and charges,,100.2,a. Weekly rent mean
E07000073,2014-2015,PRP rents and charges,,101.1,a. Weekly rent mean
E07000073,2013-2014,PRP rents and charges,,93.9,a. Weekly rent mean
E07000073,2015-2016,PRP rents and charges,,113.3,b. Weekly total charges mean
E07000073,2013-2014,PRP rents and charges,,103.3,b. Weekly total charges mean
E07000073,2016-2017,PRP rents and charges,,114.7,b. Weekly total charges mean
E07000073,2016-2017,PRP rents and charges,,102.4,a. Weekly rent mean
E07000073,2014-2015,PRP rents and charges,,110.5,b. Weekly total charges mean
E07000074,2013-2014,PRP rents and charges,,103.6,a. Weekly rent mean
E07000074,2013-2014,PRP rents and charges,,108.9,b. Weekly total charges mean
E07000074,2014-2015,PRP rents and charges,,110.9,b. Weekly total charges mean
E07000074,2016-2017,PRP rents and charges,,106.9,a. Weekly rent mean
E07000074,2015-2016,PRP rents and charges,,113.6,b. Weekly total charges mean
E07000074,2016-2017,PRP rents and charges,,112.7,b. Weekly total charges mean
E07000074,2014-2015,PRP rents and charges,,103.5,a. Weekly rent mean
E07000074,2015-2016,PRP rents and charges,,106.5,a. Weekly rent mean
E07000075,2016-2017,PRP rents and charges,,104.6,b. Weekly total charges mean
E07000075,2016-2017,PRP rents and charges,,97.6,a. Weekly rent mean
E07000075,2015-2016,PRP rents and charges,,102.5,b. Weekly total charges mean
E07000075,2014-2015,PRP rents and charges,,102.3,b. Weekly total charges mean
E07000075,2014-2015,PRP rents and charges,,96.1,a. Weekly rent mean
E07000075,2015-2016,PRP rents and charges,,95.5,a. Weekly rent mean
E07000075,2013-2014,PRP rents and charges,,100,b. Weekly total charges mean
E07000075,2013-2014,PRP rents and charges,,94.2,a. Weekly rent mean
E07000076,2016-2017,PRP rents and charges,,102.7,b. Weekly total charges mean
E07000076,2013-2014,PRP rents and charges,,99.2,b. Weekly total charges mean
E07000076,2016-2017,PRP rents and charges,,96.5,a. Weekly rent mean
E07000076,2014-2015,PRP rents and charges,,95,a. Weekly rent mean
E07000076,2015-2016,PRP rents and charges,,100,a. Weekly rent mean
E07000076,2015-2016,PRP rents and charges,,103.8,b. Weekly total charges mean
E07000076,2014-2015,PRP rents and charges,,101.3,b. Weekly total charges mean
E07000076,2013-2014,PRP rents and charges,,95,a. Weekly rent mean
E07000077,2015-2016,PRP rents and charges,,111.4,b. Weekly total charges mean
E07000077,2013-2014,PRP rents and charges,,103.8,b. Weekly total charges mean
E07000077,2014-2015,PRP rents and charges,,108.3,b. Weekly total charges mean
E07000077,2013-2014,PRP rents and charges,,97.5,a. Weekly rent mean
E07000077,2015-2016,PRP rents and charges,,104.3,a. Weekly rent mean
E07000077,2016-2017,PRP rents and charges,,105.7,a. Weekly rent mean
E07000077,2014-2015,PRP rents and charges,,100.7,a. Weekly rent mean
E07000077,2016-2017,PRP rents and charges,,111.3,b. Weekly total charges mean
E07000078,2013-2014,PRP rents and charges,,102.2,b. Weekly total charges mean
E07000078,2014-2015,PRP rents and charges,,103.3,b. Weekly total charges mean
E07000078,2015-2016,PRP rents and charges,,101.1,b. Weekly total charges mean
E07000078,2015-2016,PRP rents and charges,,93.3,a. Weekly rent mean
E07000078,2016-2017,PRP rents and charges,,95.2,a. Weekly rent mean
E07000078,2013-2014,PRP rents and charges,,95.3,a. Weekly rent mean
E07000078,2014-2015,PRP rents and charges,,92.8,a. Weekly rent mean
E07000078,2016-2017,PRP rents and charges,,101,b. Weekly total charges mean
E07000079,2015-2016,PRP rents and charges,,99.9,a. Weekly rent mean
E07000079,2016-2017,PRP rents and charges,,100.9,a. Weekly rent mean
E07000079,2013-2014,PRP rents and charges,,100.4,b. Weekly total charges mean
E07000079,2015-2016,PRP rents and charges,,103.2,b. Weekly total charges mean
E07000079,2014-2015,PRP rents and charges,,99.7,a. Weekly rent mean
E07000079,2013-2014,PRP rents and charges,,96.9,a. Weekly rent mean
E07000079,2014-2015,PRP rents and charges,,103,b. Weekly total charges mean
E07000079,2016-2017,PRP rents and charges,,104.5,b. Weekly total charges mean
E07000080,2015-2016,PRP rents and charges,,90.9,a. Weekly rent mean
E07000080,2016-2017,PRP rents and charges,,94.3,b. Weekly total charges mean
E07000080,2014-2015,PRP rents and charges,,93.8,b. Weekly total charges mean
E07000080,2015-2016,PRP rents and charges,,93.6,b. Weekly total charges mean
E07000080,2013-2014,PRP rents and charges,,90.9,b. Weekly total charges mean
E07000080,2013-2014,PRP rents and charges,,88.8,a. Weekly rent mean
E07000080,2016-2017,PRP rents and charges,,91.9,a. Weekly rent mean
E07000080,2014-2015,PRP rents and charges,,91.5,a. Weekly rent mean
E07000081,2016-2017,PRP rents and charges,,80.3,a. Weekly rent mean
E07000081,2013-2014,PRP rents and charges,,96.7,b. Weekly total charges mean
E07000081,2015-2016,PRP rents and charges,,82.8,a. Weekly rent mean
E07000081,2014-2015,PRP rents and charges,,98.3,b. Weekly total charges mean
E07000081,2014-2015,PRP rents and charges,,93.8,a. Weekly rent mean
E07000081,2016-2017,PRP rents and charges,,85,b. Weekly total charges mean
E07000081,2013-2014,PRP rents and charges,,91.6,a. Weekly rent mean
E07000081,2015-2016,PRP rents and charges,,87.8,b. Weekly total charges mean
E07000082,2015-2016,PRP rents and charges,,97.7,a. Weekly rent mean
E07000082,2013-2014,PRP rents and charges,,103.8,b. Weekly total charges mean
E07000082,2014-2015,PRP rents and charges,,101.2,b. Weekly total charges mean
E07000082,2014-2015,PRP rents and charges,,96.2,a. Weekly rent mean
E07000082,2013-2014,PRP rents and charges,,100,a. Weekly rent mean
E07000082,2015-2016,PRP rents and charges,,103.1,b. Weekly total charges mean
E07000082,2016-2017,PRP rents and charges,,96.1,a. Weekly rent mean
E07000082,2016-2017,PRP rents and charges,,100.7,b. Weekly total charges mean
E07000083,2015-2016,PRP rents and charges,,94.9,a. Weekly rent mean
E07000083,2015-2016,PRP rents and charges,,98.5,b. Weekly total charges mean
E07000083,2016-2017,PRP rents and charges,,89.6,a. Weekly rent mean
E07000083,2013-2014,PRP rents and charges,,97,b. Weekly total charges mean
E07000083,2014-2015,PRP rents and charges,,93.4,a. Weekly rent mean
E07000083,2014-2015,PRP rents and charges,,97,b. Weekly total charges mean
E07000083,2016-2017,PRP rents and charges,,98.2,b. Weekly total charges mean
E07000083,2013-2014,PRP rents and charges,,93.1,a. Weekly rent mean
E07000084,2016-2017,PRP rents and charges,,109.1,a. Weekly rent mean
E07000084,2015-2016,PRP rents and charges,,115.9,b. Weekly total charges mean
E07000084,2014-2015,PRP rents and charges,,112.5,b. Weekly total charges mean
E07000084,2016-2017,PRP rents and charges,,113.2,b. Weekly total charges mean
E07000084,2013-2014,PRP rents and charges,,104.4,a. Weekly rent mean
E07000084,2015-2016,PRP rents and charges,,112.5,a. Weekly rent mean
E07000084,2014-2015,PRP rents and charges,,108.5,a. Weekly rent mean
E07000084,2013-2014,PRP rents and charges,,107.6,b. Weekly total charges mean
E07000085,2013-2014,PRP rents and charges,,117.1,b. Weekly total charges mean
E07000085,2013-2014,PRP rents and charges,,114.9,a. Weekly rent mean
E07000085,2016-2017,PRP rents and charges,,110.8,a. Weekly rent mean
E07000085,2015-2016,PRP rents and charges,,113.2,a. Weekly rent mean
E07000085,2015-2016,PRP rents and charges,,116,b. Weekly total charges mean
E07000085,2016-2017,PRP rents and charges,,113.8,b. Weekly total charges mean
E07000085,2014-2015,PRP rents and charges,,117.4,b. Weekly total charges mean
E07000085,2014-2015,PRP rents and charges,,113.4,a. Weekly rent mean
E07000086,2013-2014,PRP rents and charges,,102.3,a. Weekly rent mean
E07000086,2014-2015,PRP rents and charges,,117.3,a. Weekly rent mean
E07000086,2016-2017,PRP rents and charges,,114.4,b. Weekly total charges mean
E07000086,2014-2015,PRP rents and charges,,125.3,b. Weekly total charges mean
E07000086,2016-2017,PRP rents and charges,,107.1,a. Weekly rent mean
E07000086,2013-2014,PRP rents and charges,,107.1,b. Weekly total charges mean
E07000086,2015-2016,PRP rents and charges,,106.4,a. Weekly rent mean
E07000086,2015-2016,PRP rents and charges,,116.6,b. Weekly total charges mean
E07000087,2014-2015,PRP rents and charges,,101.8,a. Weekly rent mean
E07000087,2016-2017,PRP rents and charges,,99.1,a. Weekly rent mean
E07000087,2014-2015,PRP rents and charges,,116,b. Weekly total charges mean
E07000087,2013-2014,PRP rents and charges,,101.4,a. Weekly rent mean
E07000087,2016-2017,PRP rents and charges,,111.7,b. Weekly total charges mean
E07000087,2013-2014,PRP rents and charges,,112.7,b. Weekly total charges mean
E07000087,2015-2016,PRP rents and charges,,114.2,b. Weekly total charges mean
E07000087,2015-2016,PRP rents and charges,,102.8,a. Weekly rent mean
E07000088,2016-2017,PRP rents and charges,,98.5,a. Weekly rent mean
E07000088,2016-2017,PRP rents and charges,,111.6,b. Weekly total charges mean
E07000088,2013-2014,PRP rents and charges,,106.3,b. Weekly total charges mean
E07000088,2013-2014,PRP rents and charges,,92.4,a. Weekly rent mean
E07000088,2015-2016,PRP rents and charges,,98.5,a. Weekly rent mean
E07000088,2014-2015,PRP rents and charges,,97.6,a. Weekly rent mean
E07000088,2014-2015,PRP rents and charges,,107,b. Weekly total charges mean
E07000088,2015-2016,PRP rents and charges,,110.4,b. Weekly total charges mean
E07000089,2014-2015,PRP rents and charges,,116.1,b. Weekly total charges mean
E07000089,2013-2014,PRP rents and charges,,117.6,b. Weekly total charges mean
E07000089,2015-2016,PRP rents and charges,,124.7,b. Weekly total charges mean
E07000089,2014-2015,PRP rents and charges,,112,a. Weekly rent mean
E07000089,2013-2014,PRP rents and charges,,113.3,a. Weekly rent mean
E07000089,2016-2017,PRP rents and charges,,112.7,a. Weekly rent mean
E07000089,2016-2017,PRP rents and charges,,120.9,b. Weekly total charges mean
E07000089,2015-2016,PRP rents and charges,,116.8,a. Weekly rent mean
E07000090,2015-2016,PRP rents and charges,,111.2,b. Weekly total charges mean
E07000090,2016-2017,PRP rents and charges,,99.6,a. Weekly rent mean
E07000090,2013-2014,PRP rents and charges,,99.1,a. Weekly rent mean
E07000090,2015-2016,PRP rents and charges,,102.4,a. Weekly rent mean
E07000090,2014-2015,PRP rents and charges,,105.9,b. Weekly total charges mean
E07000090,2016-2017,PRP rents and charges,,114.8,b. Weekly total charges mean
E07000090,2014-2015,PRP rents and charges,,96.7,a. Weekly rent mean
E07000090,2013-2014,PRP rents and charges,,106.5,b. Weekly total charges mean
E07000091,2016-2017,PRP rents and charges,,121.3,b. Weekly total charges mean
E07000091,2016-2017,PRP rents and charges,,112.2,a. Weekly rent mean
E07000091,2013-2014,PRP rents and charges,,111.1,b. Weekly total charges mean
E07000091,2015-2016,PRP rents and charges,,110.7,a. Weekly rent mean
E07000091,2013-2014,PRP rents and charges,,102.4,a. Weekly rent mean
E07000091,2014-2015,PRP rents and charges,,104.6,a. Weekly rent mean
E07000091,2014-2015,PRP rents and charges,,110.1,b. Weekly total charges mean
E07000091,2015-2016,PRP rents and charges,,118.7,b. Weekly total charges mean
E07000092,2015-2016,PRP rents and charges,,128.7,b. Weekly total charges mean
E07000092,2013-2014,PRP rents and charges,,107.5,a. Weekly rent mean
E07000092,2014-2015,PRP rents and charges,,124.2,b. Weekly total charges mean
E07000092,2016-2017,PRP rents and charges,,105.3,a. Weekly rent mean
E07000092,2013-2014,PRP rents and charges,,119.8,b. Weekly total charges mean
E07000092,2014-2015,PRP rents and charges,,112.6,a. Weekly rent mean
E07000092,2016-2017,PRP rents and charges,,114.9,b. Weekly total charges mean
E07000092,2015-2016,PRP rents and charges,,109,a. Weekly rent mean
E07000093,2016-2017,PRP rents and charges,,105.5,a. Weekly rent mean
E07000093,2013-2014,PRP rents and charges,,99.1,a. Weekly rent mean
E07000093,2014-2015,PRP rents and charges,,106.1,a. Weekly rent mean
E07000093,2014-2015,PRP rents and charges,,110.1,b. Weekly total charges mean
E07000093,2013-2014,PRP rents and charges,,103.3,b. Weekly total charges mean
E07000093,2016-2017,PRP rents and charges,,110.7,b. Weekly total charges mean
E07000093,2015-2016,PRP rents and charges,,106.7,a. Weekly rent mean
E07000093,2015-2016,PRP rents and charges,,110.9,b. Weekly total charges mean
E07000094,2016-2017,PRP rents and charges,,110.9,a. Weekly rent mean
E07000094,2016-2017,PRP rents and charges,,119.2,b. Weekly total charges mean
E07000094,2015-2016,PRP rents and charges,,112.8,a. Weekly rent mean
E07000094,2013-2014,PRP rents and charges,,116.6,b. Weekly total charges mean
E07000094,2015-2016,PRP rents and charges,,120.9,b. Weekly total charges mean
E07000094,2013-2014,PRP rents and charges,,109.6,a. Weekly rent mean
E07000094,2014-2015,PRP rents and charges,,108.7,a. Weekly rent mean
E07000094,2014-2015,PRP rents and charges,,117.4,b. Weekly total charges mean
E07000095,2013-2014,PRP rents and charges,,108.6,b. Weekly total charges mean
E07000095,2015-2016,PRP rents and charges,,111.1,a. Weekly rent mean
E07000095,2013-2014,PRP rents and charges,,102.5,a. Weekly rent mean
E07000095,2014-2015,PRP rents and charges,,124.6,b. Weekly total charges mean
E07000095,2014-2015,PRP rents and charges,,118.6,a. Weekly rent mean
E07000095,2016-2017,PRP rents and charges,,122.4,b. Weekly total charges mean
E07000095,2016-2017,PRP rents and charges,,112.3,a. Weekly rent mean
E07000095,2015-2016,PRP rents and charges,,121.5,b. Weekly total charges mean
E07000096,2014-2015,PRP rents and charges,,112.5,a. Weekly rent mean
E07000096,2015-2016,PRP rents and charges,,117.8,a. Weekly rent mean
E07000096,2016-2017,PRP rents and charges,,112,a. Weekly rent mean
E07000096,2016-2017,PRP rents and charges,,120.3,b. Weekly total charges mean
E07000096,2013-2014,PRP rents and charges,,106.2,a. Weekly rent mean
E07000096,2015-2016,PRP rents and charges,,124,b. Weekly total charges mean
E07000096,2014-2015,PRP rents and charges,,119.2,b. Weekly total charges mean
E07000096,2013-2014,PRP rents and charges,,113.3,b. Weekly total charges mean
E07000098,2015-2016,PRP rents and charges,,127.8,b. Weekly total charges mean
E07000098,2015-2016,PRP rents and charges,,120.7,a. Weekly rent mean
E07000098,2014-2015,PRP rents and charges,,124.4,b. Weekly total charges mean
E07000098,2013-2014,PRP rents and charges,,115.3,a. Weekly rent mean
E07000098,2016-2017,PRP rents and charges,,125.3,b. Weekly total charges mean
E07000098,2013-2014,PRP rents and charges,,120.4,b. Weekly total charges mean
E07000098,2016-2017,PRP rents and charges,,117.7,a. Weekly rent mean
E07000098,2014-2015,PRP rents and charges,,117,a. Weekly rent mean
E07000099,2013-2014,PRP rents and charges,,104.2,b. Weekly total charges mean
E07000099,2014-2015,PRP rents and charges,,110.4,b. Weekly total charges mean
E07000099,2016-2017,PRP rents and charges,,113.2,b. Weekly total charges mean
E07000099,2015-2016,PRP rents and charges,,114.9,b. Weekly total charges mean
E07000099,2015-2016,PRP rents and charges,,112.8,a. Weekly rent mean
E07000099,2016-2017,PRP rents and charges,,111.2,a. Weekly rent mean
E07000099,2014-2015,PRP rents and charges,,107.4,a. Weekly rent mean
E07000099,2013-2014,PRP rents and charges,,102.1,a. Weekly rent mean
E07000102,2013-2014,PRP rents and charges,,115.9,b. Weekly total charges mean
E07000102,2016-2017,PRP rents and charges,,107.9,a. Weekly rent mean
E07000102,2014-2015,PRP rents and charges,,122.6,b. Weekly total charges mean
E07000102,2015-2016,PRP rents and charges,,111.1,a. Weekly rent mean
E07000102,2016-2017,PRP rents and charges,,112.4,b. Weekly total charges mean
E07000102,2014-2015,PRP rents and charges,,117.6,a. Weekly rent mean
E07000102,2015-2016,PRP rents and charges,,116.7,b. Weekly total charges mean
E07000102,2013-2014,PRP rents and charges,,112.1,a. Weekly rent mean
E07000103,2015-2016,PRP rents and charges,,112.8,a. Weekly rent mean
E07000103,2016-2017,PRP rents and charges,,113.4,a. Weekly rent mean
E07000103,2016-2017,PRP rents and charges,,119.5,b. Weekly total charges mean
E07000103,2014-2015,PRP rents and charges,,111.2,a. Weekly rent mean
E07000103,2015-2016,PRP rents and charges,,121.4,b. Weekly total charges mean
E07000103,2014-2015,PRP rents and charges,,119.9,b. Weekly total charges mean
E07000103,2013-2014,PRP rents and charges,,105.5,a. Weekly rent mean
E07000103,2013-2014,PRP rents and charges,,112.9,b. Weekly total charges mean
E07000105,2013-2014,PRP rents and charges,,99.5,b. Weekly total charges mean
E07000105,2015-2016,PRP rents and charges,,105.7,b. Weekly total charges mean
E07000105,2016-2017,PRP rents and charges,,98.3,a. Weekly rent mean
